Command,PID,User,FD,Type,Device,Size/Off,Node,Name
android.process.media,528,u0_a17,41,,,,,/system/app/DownloadProvider.apk
android.process.media,528,u0_a17,42,,,,,/system/app/DownloadProvider.apk
android.process.media,528,u0_a17,43,,,,,/system/app/DrmProvider.apk
android.process.media,528,u0_a17,44,,,,,/system/app/DrmProvider.apk
android.process.media,528,u0_a17,45,,,,,/system/app/DrmProvider.apk
android.process.media,528,u0_a17,46,,,,,/data/data/com.android.providers.downloads/databases/downloads.db
android.process.media,528,u0_a17,47,,,,,pipe:[6410]
android.process.media,528,u0_a17,48,,,,,pipe:[6410]
android.process.media,528,u0_a17,49,,,,,anon_inode:[eventpoll]
android.process.media,528,u0_a17,50,,,,,/data/data/com.android.providers.media/databases/internal.db
android.process.media,528,u0_a17,51,,,,,/data/data/com.android.providers.media/databases/internal.db-wal
android.process.media,528,u0_a17,52,,,,,/data/data/com.android.providers.media/databases/internal.db-shm
android.process.media,528,u0_a17,53,,,,,/data/data/com.android.providers.media/databases/internal.db
android.process.media,528,u0_a17,54,,,,,/data/data/com.android.providers.media/databases/internal.db-wal
android.process.media,528,u0_a17,mem,,b3:1d,0,8196,/system/bin/app_process
android.process.media,528,u0_a17,mem,,b3:1d,8192,8196,/system/bin/app_process
android.process.acore,583,u0_a1,exe,,,,,/system/bin/app_process
android.process.acore,583,u0_a1,0,,,,,/dev/null
android.process.acore,583,u0_a1,1,,,,,/dev/null
android.process.acore,583,u0_a1,2,,,,,/dev/null
android.process.acore,583,u0_a1,3,,,,,/dev/log/main
android.process.acore,583,u0_a1,4,,,,,/dev/log/radio
android.process.acore,583,u0_a1,5,,,,,/dev/log/events
android.process.acore,583,u0_a1,6,,,,,/dev/log/system
android.process.acore,583,u0_a1,7,,,,,/system/framework/core.jar
android.process.acore,583,u0_a1,8,,,,,/system/framework/core-junit.jar
android.process.acore,583,u0_a1,9,,,,,/dev/__properties__ (deleted)
android.process.acore,583,u0_a1,10,,,,,/dev/binder
android.process.acore,583,u0_a1,11,,,,,/system/framework/bouncycastle.jar
android.process.acore,583,u0_a1,12,,,,,/system/framework/ext.jar
android.process.acore,583,u0_a1,13,,,,,/system/framework/framework.jar
android.process.acore,583,u0_a1,14,,,,,/system/framework/framework2.jar
android.process.acore,583,u0_a1,15,,,,,/system/framework/android.policy.jar
android.process.acore,583,u0_a1,16,,,,,/system/framework/services.jar
android.process.acore,583,u0_a1,17,,,,,/system/framework/apache-xml.jar
android.process.acore,583,u0_a1,18,,,,,/system/framework/framework.jar
android.process.acore,583,u0_a1,19,,,,,/system/framework/framework-res.apk
android.process.acore,583,u0_a1,20,,,,,/system/etc/system_fonts.xml
android.process.acore,583,u0_a1,21,,,,,/system/etc/fallback_fonts.xml
android.process.acore,583,u0_a1,22,,,,,/system/framework/core.jar
android.process.acore,583,u0_a1,23,,,,,/dev/urandom
android.process.acore,583,u0_a1,24,,,,,pipe:[5569]
android.process.acore,583,u0_a1,25,,,,,/dev/cpuctl/apps/tasks
android.process.acore,583,u0_a1,26,,,,,/dev/cpuctl/apps/bg_non_interactive/tasks
android.process.acore,583,u0_a1,27,,,,,socket:[5563]
android.process.acore,583,u0_a1,28,,,,,pipe:[5564]
android.process.acore,583,u0_a1,29,,,,,pipe:[5564]
android.process.acore,583,u0_a1,30,,,,,pipe:[5569]
android.process.acore,583,u0_a1,31,,,,,anon_inode:[eventpoll]
android.process.acore,583,u0_a1,32,,,,,/dev/ashmem
android.process.acore,583,u0_a1,33,,,,,/dev/ashmem
android.process.acore,583,u0_a1,34,,,,,/system/app/UserDictionaryProvider.apk
android.process.acore,583,u0_a1,35,,,,,/system/app/UserDictionaryProvider.apk
android.process.acore,583,u0_a1,36,,,,,/system/app/UserDictionaryProvider.apk
android.process.acore,583,u0_a1,37,,,,,/system/app/ContactsProvider.apk
android.process.acore,583,u0_a1,38,,,,,/system/app/ContactsProvider.apk
android.process.acore,583,u0_a1,39,,,,,/system/app/ContactsProvider.apk
android.process.acore,583,u0_a1,40,,,,,/system/app/ApplicationsProvider.apk
android.process.acore,583,u0_a1,41,,,,,/system/app/ApplicationsProvider.apk
android.process.acore,583,u0_a1,42,,,,,/system/app/ApplicationsProvider.apk
android.process.acore,583,u0_a1,43,,,,,pipe:[5612]
android.process.acore,583,u0_a1,44,,,,,pipe:[5612]
android.process.acore,583,u0_a1,45,,,,,anon_inode:[eventpoll]
android.process.acore,583,u0_a1,46,,,,,pipe:[5613]
android.process.acore,583,u0_a1,47,,,,,pipe:[5613]
android.process.acore,583,u0_a1,48,,,,,anon_inode:[eventpoll]
android.process.acore,583,u0_a1,49,,,,,pipe:[5614]
android.process.acore,583,u0_a1,50,,,,,pipe:[5614]
android.process.acore,583,u0_a1,51,,,,,anon_inode:[eventpoll]
android.process.acore,583,u0_a1,52,,,,,/data/data/com.android.providers.contacts/databases/contacts2.db
android.process.acore,583,u0_a1,53,,,,,/data/data/com.android.providers.contacts/databases/profile.db
android.process.acore,583,u0_a1,54,,,,,/system/app/Apollo.apk
android.process.acore,583,u0_a1,55,,,,,/system/app/Browser.apk
android.process.acore,583,u0_a1,56,,,,,/system/app/CMFileManager.apk
android.process.acore,583,u0_a1,57,,,,,/system/app/Calculator.apk
android.process.acore,583,u0_a1,58,,,,,/system/app/Calendar.apk
android.process.acore,583,u0_a1,59,,,,,/system/app/Contacts.apk
android.process.acore,583,u0_a1,60,,,,,/system/app/DeskClock.apk
android.process.acore,583,u0_a1,61,,,,,/system/app/Email.apk
android.process.acore,583,u0_a1,62,,,,,/system/app/Gallery2.apk
android.process.acore,583,u0_a1,63,,,,,/system/app/Mms.apk
android.process.acore,583,u0_a1,64,,,,,/system/app/Settings.apk
android.process.acore,583,u0_a1,65,,,,,/data/app/com.google.android.gm-1.apk
android.process.acore,583,u0_a1,66,,,,,/system/app/DSPManager.apk
android.process.acore,583,u0_a1,67,,,,,/system/app/DownloadProviderUi.apk
android.process.acore,583,u0_a1,68,,,,,/system/app/QuickSearchBox.apk
android.process.acore,583,u0_a1,69,,,,,/system/app/SoundRecorder.apk
android.process.acore,583,u0_a1,70,,,,,/system/app/Superuser.apk
android.process.acore,583,u0_a1,71,,,,,/system/app/Term.apk
android.process.acore,583,u0_a1,72,,,,,/system/app/Torch.apk
android.process.acore,583,u0_a1,73,,,,,/system/app/VideoEditor.apk
android.process.acore,583,u0_a1,74,,,,,/system/app/VoiceDialer.apk
android.process.acore,583,u0_a1,mem,,b3:1d,0,8196,/system/bin/app_process
android.process.acore,583,u0_a1,mem,,b3:1d,8192,8196,/system/bin/app_process
com.android.smspush,594,u0_a47,exe,,,,,/system/bin/app_process
com.android.smspush,594,u0_a47,0,,,,,/dev/null
com.android.smspush,594,u0_a47,1,,,,,/dev/null
com.android.smspush,594,u0_a47,2,,,,,/dev/null
com.android.smspush,594,u0_a47,3,,,,,/dev/log/main
com.android.smspush,594,u0_a47,4,,,,,/dev/log/radio
com.android.smspush,594,u0_a47,5,,,,,/dev/log/events
com.android.smspush,594,u0_a47,6,,,,,/dev/log/system
com.android.smspush,594,u0_a47,7,,,,,/system/framework/core.jar
com.android.smspush,594,u0_a47,8,,,,,/system/framework/core-junit.jar
com.android.smspush,594,u0_a47,9,,,,,/dev/__properties__ (deleted)
com.android.smspush,594,u0_a47,10,,,,,/dev/binder
com.android.smspush,594,u0_a47,11,,,,,/system/framework/bouncycastle.jar
com.android.smspush,594,u0_a47,12,,,,,/system/framework/ext.jar
com.android.smspush,594,u0_a47,13,,,,,/system/framework/framework.jar
com.android.smspush,594,u0_a47,14,,,,,/system/framework/framework2.jar
com.android.smspush,594,u0_a47,15,,,,,/system/framework/android.policy.jar
com.android.smspush,594,u0_a47,16,,,,,/system/framework/services.jar
com.android.smspush,594,u0_a47,17,,,,,/system/framework/apache-xml.jar
com.android.smspush,594,u0_a47,18,,,,,/system/framework/framework.jar
com.android.smspush,594,u0_a47,19,,,,,/system/framework/framework-res.apk
com.android.smspush,594,u0_a47,20,,,,,/system/etc/system_fonts.xml
com.android.smspush,594,u0_a47,21,,,,,/system/etc/fallback_fonts.xml
com.android.smspush,594,u0_a47,22,,,,,/system/framework/core.jar
com.android.smspush,594,u0_a47,23,,,,,/dev/urandom
com.android.smspush,594,u0_a47,24,,,,,pipe:[6261]
com.android.smspush,594,u0_a47,25,,,,,/dev/cpuctl/apps/tasks
com.android.smspush,594,u0_a47,26,,,,,/dev/cpuctl/apps/bg_non_interactive/tasks
com.android.smspush,594,u0_a47,27,,,,,socket:[6255]
com.android.smspush,594,u0_a47,28,,,,,pipe:[6256]
com.android.smspush,594,u0_a47,29,,,,,pipe:[6256]
com.android.smspush,594,u0_a47,30,,,,,pipe:[6261]
com.android.smspush,594,u0_a47,31,,,,,anon_inode:[eventpoll]
com.android.smspush,594,u0_a47,32,,,,,/dev/ashmem
com.android.smspush,594,u0_a47,33,,,,,/dev/ashmem
com.android.smspush,594,u0_a47,34,,,,,/system/app/WAPPushManager.apk
com.android.smspush,594,u0_a47,35,,,,,/system/app/WAPPushManager.apk
com.android.smspush,594,u0_a47,36,,,,,/system/app/WAPPushManager.apk
com.android.smspush,594,u0_a47,mem,,b3:1d,0,8196,/system/bin/app_process
com.android.smspush,594,u0_a47,mem,,b3:1d,8192,8196,/system/bin/app_process
com.android.deskclock,647,u0_a15,exe,,,,,/system/bin/app_process
com.android.deskclock,647,u0_a15,0,,,,,/dev/null
com.android.deskclock,647,u0_a15,1,,,,,/dev/null
com.android.deskclock,647,u0_a15,2,,,,,/dev/null
com.android.deskclock,647,u0_a15,3,,,,,/dev/log/main
com.android.deskclock,647,u0_a15,4,,,,,/dev/log/radio
com.android.deskclock,647,u0_a15,5,,,,,/dev/log/events
com.android.deskclock,647,u0_a15,6,,,,,/dev/log/system
com.android.deskclock,647,u0_a15,7,,,,,/system/framework/core.jar
com.android.deskclock,647,u0_a15,8,,,,,/system/framework/core-junit.jar
com.android.deskclock,647,u0_a15,9,,,,,/dev/__properties__ (deleted)
com.android.deskclock,647,u0_a15,10,,,,,/dev/binder
com.android.deskclock,647,u0_a15,11,,,,,/system/framework/bouncycastle.jar
com.android.deskclock,647,u0_a15,12,,,,,/system/framework/ext.jar
com.android.deskclock,647,u0_a15,13,,,,,/system/framework/framework.jar
com.android.deskclock,647,u0_a15,14,,,,,/system/framework/framework2.jar
com.android.deskclock,647,u0_a15,15,,,,,/system/framework/android.policy.jar
com.android.deskclock,647,u0_a15,16,,,,,/system/framework/services.jar
com.android.deskclock,647,u0_a15,17,,,,,/system/framework/apache-xml.jar
com.android.deskclock,647,u0_a15,18,,,,,/system/framework/framework.jar
com.android.deskclock,647,u0_a15,19,,,,,/system/framework/framework-res.apk
com.android.deskclock,647,u0_a15,20,,,,,/system/etc/system_fonts.xml
com.android.deskclock,647,u0_a15,21,,,,,/system/etc/fallback_fonts.xml
com.android.deskclock,647,u0_a15,22,,,,,/system/framework/core.jar
com.android.deskclock,647,u0_a15,23,,,,,/dev/urandom
com.android.deskclock,647,u0_a15,24,,,,,pipe:[5629]
com.android.deskclock,647,u0_a15,25,,,,,/dev/cpuctl/apps/tasks
com.android.deskclock,647,u0_a15,26,,,,,/dev/cpuctl/apps/bg_non_interactive/tasks
com.android.deskclock,647,u0_a15,27,,,,,socket:[5623]
com.android.deskclock,647,u0_a15,28,,,,,pipe:[5624]
com.android.deskclock,647,u0_a15,29,,,,,pipe:[5624]
com.android.deskclock,647,u0_a15,30,,,,,pipe:[5629]
com.android.deskclock,647,u0_a15,31,,,,,anon_inode:[eventpoll]
com.android.deskclock,647,u0_a15,32,,,,,/dev/ashmem
com.android.deskclock,647,u0_a15,33,,,,,/dev/ashmem
com.android.deskclock,647,u0_a15,34,,,,,/system/app/DeskClock.apk
com.android.deskclock,647,u0_a15,35,,,,,/system/app/DeskClock.apk
com.android.deskclock,647,u0_a15,36,,,,,/system/app/DeskClock.apk
com.android.deskclock,647,u0_a15,37,,,,,pipe:[5866]
com.android.deskclock,647,u0_a15,38,,,,,pipe:[5866]
com.android.deskclock,647,u0_a15,39,,,,,anon_inode:[eventpoll]
com.android.deskclock,647,u0_a15,40,,,,,/data/data/com.android.deskclock/databases/alarms.db
com.android.deskclock,647,u0_a15,mem,,b3:1d,0,8196,/system/bin/app_process
com.android.deskclock,647,u0_a15,mem,,b3:1d,8192,8196,/system/bin/app_process
mpdecision,681,root,exe,,,,,/system/bin/mpdecision
mpdecision,681,root,0,,,,,/dev/null
mpdecision,681,root,1,,,,,/dev/null
mpdecision,681,root,2,,,,,/dev/null
mpdecision,681,root,3,,,,,socket:[5650]
mpdecision,681,root,4,,,,,/dev/log/main
mpdecision,681,root,5,,,,,/dev/log/radio
mpdecision,681,root,6,,,,,/dev/log/events
mpdecision,681,root,7,,,,,/dev/log/system
mpdecision,681,root,8,,,,,/sys/devices/system/cpu/cpu0/rq-stats/def_timer_ms
mpdecision,681,root,9,,,,,/dev/__properties__ (deleted)
mpdecision,681,root,10,,,,,/sys/power/wait_for_fb_wake
mpdecision,681,root,11,,,,,socket:[6314]
mpdecision,681,root,mem,,b3:1d,0,8258,/system/bin/mpdecision
mpdecision,681,root,mem,,b3:1d,16384,8258,/system/bin/mpdecision
mpdecision,681,root,mem,,b3:1d,0,8246,/system/bin/linker
mpdecision,681,root,mem,,b3:1d,73728,8246,/system/bin/linker
mpdecision,681,root,mem,,b3:1d,77824,8246,/system/bin/linker
com.cyanogenmod.updater,739,u0_a7,exe,,,,,/system/bin/app_process
com.cyanogenmod.updater,739,u0_a7,0,,,,,/dev/null
com.cyanogenmod.updater,739,u0_a7,1,,,,,/dev/null
com.cyanogenmod.updater,739,u0_a7,2,,,,,/dev/null
com.cyanogenmod.updater,739,u0_a7,3,,,,,/dev/log/main
com.cyanogenmod.updater,739,u0_a7,4,,,,,/dev/log/radio
com.cyanogenmod.updater,739,u0_a7,5,,,,,/dev/log/events
com.cyanogenmod.updater,739,u0_a7,6,,,,,/dev/log/system
com.cyanogenmod.updater,739,u0_a7,7,,,,,/system/framework/core.jar
com.cyanogenmod.updater,739,u0_a7,8,,,,,/system/framework/core-junit.jar
com.cyanogenmod.updater,739,u0_a7,9,,,,,/dev/__properties__ (deleted)
com.cyanogenmod.updater,739,u0_a7,10,,,,,/dev/binder
com.cyanogenmod.updater,739,u0_a7,11,,,,,/system/framework/bouncycastle.jar
com.cyanogenmod.updater,739,u0_a7,12,,,,,/system/framework/ext.jar
com.cyanogenmod.updater,739,u0_a7,13,,,,,/system/framework/framework.jar
com.cyanogenmod.updater,739,u0_a7,14,,,,,/system/framework/framework2.jar
com.cyanogenmod.updater,739,u0_a7,15,,,,,/system/framework/android.policy.jar
com.cyanogenmod.updater,739,u0_a7,16,,,,,/system/framework/services.jar
com.cyanogenmod.updater,739,u0_a7,17,,,,,/system/framework/apache-xml.jar
com.cyanogenmod.updater,739,u0_a7,18,,,,,/system/framework/framework.jar
com.cyanogenmod.updater,739,u0_a7,19,,,,,/system/framework/framework-res.apk
com.cyanogenmod.updater,739,u0_a7,20,,,,,/system/etc/system_fonts.xml
com.cyanogenmod.updater,739,u0_a7,21,,,,,/system/etc/fallback_fonts.xml
com.cyanogenmod.updater,739,u0_a7,22,,,,,/system/framework/core.jar
com.cyanogenmod.updater,739,u0_a7,23,,,,,/dev/urandom
com.cyanogenmod.updater,739,u0_a7,24,,,,,pipe:[5705]
com.cyanogenmod.updater,739,u0_a7,25,,,,,/dev/cpuctl/apps/tasks
com.cyanogenmod.updater,739,u0_a7,26,,,,,/dev/cpuctl/apps/bg_non_interactive/tasks
com.cyanogenmod.updater,739,u0_a7,27,,,,,socket:[5697]
com.cyanogenmod.updater,739,u0_a7,28,,,,,pipe:[5698]
com.cyanogenmod.updater,739,u0_a7,29,,,,,pipe:[5698]
com.cyanogenmod.updater,739,u0_a7,30,,,,,pipe:[5705]
com.cyanogenmod.updater,739,u0_a7,31,,,,,anon_inode:[eventpoll]
com.cyanogenmod.updater,739,u0_a7,32,,,,,/dev/ashmem
com.cyanogenmod.updater,739,u0_a7,33,,,,,/dev/ashmem
com.cyanogenmod.updater,739,u0_a7,34,,,,,/system/app/CMUpdater.apk
com.cyanogenmod.updater,739,u0_a7,35,,,,,/system/app/CMUpdater.apk
com.cyanogenmod.updater,739,u0_a7,36,,,,,/system/app/CMUpdater.apk
com.cyanogenmod.updater,739,u0_a7,mem,,b3:1d,0,8196,/system/bin/app_process
com.cyanogenmod.updater,739,u0_a7,mem,,b3:1d,8192,8196,/system/bin/app_process
com.cyanogenmod.updater.updater.service.UpdateCheckService,755,u0_a7,exe,,,,,/system/bin/app_process
com.cyanogenmod.updater.updater.service.UpdateCheckService,755,u0_a7,0,,,,,/dev/null
com.cyanogenmod.updater.updater.service.UpdateCheckService,755,u0_a7,1,,,,,/dev/null
com.cyanogenmod.updater.updater.service.UpdateCheckService,755,u0_a7,2,,,,,/dev/null
com.cyanogenmod.updater.updater.service.UpdateCheckService,755,u0_a7,3,,,,,/dev/log/main
com.cyanogenmod.updater.updater.service.UpdateCheckService,755,u0_a7,4,,,,,/dev/log/radio
com.cyanogenmod.updater.updater.service.UpdateCheckService,755,u0_a7,5,,,,,/dev/log/events
com.cyanogenmod.updater.updater.service.UpdateCheckService,755,u0_a7,6,,,,,/dev/log/system
com.cyanogenmod.updater.updater.service.UpdateCheckService,755,u0_a7,7,,,,,/system/framework/core.jar
com.cyanogenmod.updater.updater.service.UpdateCheckService,755,u0_a7,8,,,,,/system/framework/core-junit.jar
com.cyanogenmod.updater.updater.service.UpdateCheckService,755,u0_a7,9,,,,,/dev/__properties__ (deleted)
com.cyanogenmod.updater.updater.service.UpdateCheckService,755,u0_a7,10,,,,,/dev/binder
com.cyanogenmod.updater.updater.service.UpdateCheckService,755,u0_a7,11,,,,,/system/framework/bouncycastle.jar
com.cyanogenmod.updater.updater.service.UpdateCheckService,755,u0_a7,12,,,,,/system/framework/ext.jar
com.cyanogenmod.updater.updater.service.UpdateCheckService,755,u0_a7,13,,,,,/system/framework/framework.jar
com.cyanogenmod.updater.updater.service.UpdateCheckService,755,u0_a7,14,,,,,/system/framework/framework2.jar
com.cyanogenmod.updater.updater.service.UpdateCheckService,755,u0_a7,15,,,,,/system/framework/android.policy.jar
com.cyanogenmod.updater.updater.service.UpdateCheckService,755,u0_a7,16,,,,,/system/framework/services.jar
com.cyanogenmod.updater.updater.service.UpdateCheckService,755,u0_a7,17,,,,,/system/framework/apache-xml.jar
com.cyanogenmod.updater.updater.service.UpdateCheckService,755,u0_a7,18,,,,,/system/framework/framework.jar
com.cyanogenmod.updater.updater.service.UpdateCheckService,755,u0_a7,19,,,,,/system/framework/framework-res.apk
com.cyanogenmod.updater.updater.service.UpdateCheckService,755,u0_a7,20,,,,,/system/etc/system_fonts.xml
com.cyanogenmod.updater.updater.service.UpdateCheckService,755,u0_a7,21,,,,,/system/etc/fallback_fonts.xml
com.cyanogenmod.updater.updater.service.UpdateCheckService,755,u0_a7,22,,,,,/system/framework/core.jar
com.cyanogenmod.updater.updater.service.UpdateCheckService,755,u0_a7,23,,,,,/dev/urandom
com.cyanogenmod.updater.updater.service.UpdateCheckService,755,u0_a7,24,,,,,pipe:[5729]
com.cyanogenmod.updater.updater.service.UpdateCheckService,755,u0_a7,25,,,,,/dev/cpuctl/apps/tasks
com.cyanogenmod.updater.updater.service.UpdateCheckService,755,u0_a7,26,,,,,/dev/cpuctl/apps/bg_non_interactive/tasks
com.cyanogenmod.updater.updater.service.UpdateCheckService,755,u0_a7,27,,,,,socket:[6355]
com.cyanogenmod.updater.updater.service.UpdateCheckService,755,u0_a7,28,,,,,pipe:[6356]
com.cyanogenmod.updater.updater.service.UpdateCheckService,755,u0_a7,29,,,,,pipe:[6356]
com.cyanogenmod.updater.updater.service.UpdateCheckService,755,u0_a7,30,,,,,pipe:[5729]
com.cyanogenmod.updater.updater.service.UpdateCheckService,755,u0_a7,31,,,,,anon_inode:[eventpoll]
com.cyanogenmod.updater.updater.service.UpdateCheckService,755,u0_a7,32,,,,,/dev/ashmem
com.cyanogenmod.updater.updater.service.UpdateCheckService,755,u0_a7,33,,,,,/dev/ashmem
com.cyanogenmod.updater.updater.service.UpdateCheckService,755,u0_a7,34,,,,,/system/app/CMUpdater.apk
com.cyanogenmod.updater.updater.service.UpdateCheckService,755,u0_a7,35,,,,,/system/app/CMUpdater.apk
com.cyanogenmod.updater.updater.service.UpdateCheckService,755,u0_a7,36,,,,,/system/app/CMUpdater.apk
com.cyanogenmod.updater.updater.service.UpdateCheckService,755,u0_a7,38,,,,,pipe:[6359]
com.cyanogenmod.updater.updater.service.UpdateCheckService,755,u0_a7,39,,,,,pipe:[14027]
com.cyanogenmod.updater.updater.service.UpdateCheckService,755,u0_a7,40,,,,,pipe:[14036]
com.cyanogenmod.updater.updater.service.UpdateCheckService,755,u0_a7,41,,,,,pipe:[6361]
com.cyanogenmod.updater.updater.service.UpdateCheckService,755,u0_a7,43,,,,,pipe:[14029]
com.cyanogenmod.updater.updater.service.UpdateCheckService,755,u0_a7,44,,,,,socket:[14099]
com.cyanogenmod.updater.updater.service.UpdateCheckService,755,u0_a7,45,,,,,pipe:[14038]
com.cyanogenmod.updater.updater.service.UpdateCheckService,755,u0_a7,mem,,b3:1d,0,8196,/system/bin/app_process
com.cyanogenmod.updater.updater.service.UpdateCheckService,755,u0_a7,mem,,b3:1d,8192,8196,/system/bin/app_process
com.android.providers.calendar,762,u0_a11,exe,,,,,/system/bin/app_process
com.android.providers.calendar,762,u0_a11,0,,,,,/dev/null
com.android.providers.calendar,762,u0_a11,1,,,,,/dev/null
com.android.providers.calendar,762,u0_a11,2,,,,,/dev/null
com.android.providers.calendar,762,u0_a11,3,,,,,/dev/log/main
com.android.providers.calendar,762,u0_a11,4,,,,,/dev/log/radio
com.android.providers.calendar,762,u0_a11,5,,,,,/dev/log/events
com.android.providers.calendar,762,u0_a11,6,,,,,/dev/log/system
com.android.providers.calendar,762,u0_a11,7,,,,,/system/framework/core.jar
com.android.providers.calendar,762,u0_a11,8,,,,,/system/framework/core-junit.jar
com.android.providers.calendar,762,u0_a11,9,,,,,/dev/__properties__ (deleted)
com.android.providers.calendar,762,u0_a11,10,,,,,/dev/binder
com.android.providers.calendar,762,u0_a11,11,,,,,/system/framework/bouncycastle.jar
com.android.providers.calendar,762,u0_a11,12,,,,,/system/framework/ext.jar
com.android.providers.calendar,762,u0_a11,13,,,,,/system/framework/framework.jar
com.android.providers.calendar,762,u0_a11,14,,,,,/system/framework/framework2.jar
com.android.providers.calendar,762,u0_a11,15,,,,,/system/framework/android.policy.jar
com.android.providers.calendar,762,u0_a11,16,,,,,/system/framework/services.jar
com.android.providers.calendar,762,u0_a11,17,,,,,/system/framework/apache-xml.jar
com.android.providers.calendar,762,u0_a11,18,,,,,/system/framework/framework.jar
com.android.providers.calendar,762,u0_a11,19,,,,,/system/framework/framework-res.apk
com.android.providers.calendar,762,u0_a11,20,,,,,/system/etc/system_fonts.xml
com.android.providers.calendar,762,u0_a11,21,,,,,/system/etc/fallback_fonts.xml
com.android.providers.calendar,762,u0_a11,22,,,,,/system/framework/core.jar
com.android.providers.calendar,762,u0_a11,23,,,,,/dev/urandom
com.android.providers.calendar,762,u0_a11,24,,,,,pipe:[6358]
com.android.providers.calendar,762,u0_a11,25,,,,,/dev/cpuctl/apps/tasks
com.android.providers.calendar,762,u0_a11,26,,,,,/dev/cpuctl/apps/bg_non_interactive/tasks
com.android.providers.calendar,762,u0_a11,27,,,,,socket:[5726]
com.android.providers.calendar,762,u0_a11,28,,,,,pipe:[5727]
com.android.providers.calendar,762,u0_a11,29,,,,,pipe:[5727]
com.android.providers.calendar,762,u0_a11,30,,,,,pipe:[6358]
com.android.providers.calendar,762,u0_a11,31,,,,,anon_inode:[eventpoll]
com.android.providers.calendar,762,u0_a11,32,,,,,/dev/ashmem
com.android.providers.calendar,762,u0_a11,33,,,,,/dev/ashmem
com.android.providers.calendar,762,u0_a11,34,,,,,/system/app/CalendarProvider.apk
com.android.providers.calendar,762,u0_a11,35,,,,,/system/framework/android.test.runner.jar
com.android.providers.calendar,762,u0_a11,36,,,,,/system/framework/android.test.runner.jar
com.android.providers.calendar,762,u0_a11,37,,,,,/system/app/CalendarProvider.apk
com.android.providers.calendar,762,u0_a11,38,,,,,/system/app/CalendarProvider.apk
com.android.providers.calendar,762,u0_a11,39,,,,,/data/data/com.android.providers.calendar/databases/calendar.db
com.android.providers.calendar,762,u0_a11,40,,,,,/dev/alarm
com.android.providers.calendar,762,u0_a11,41,,,,,pipe:[6849]
com.android.providers.calendar,762,u0_a11,42,,,,,pipe:[6849]
com.android.providers.calendar,762,u0_a11,43,,,,,anon_inode:[eventpoll]
com.android.providers.calendar,762,u0_a11,44,,,,,pipe:[14105]
com.android.providers.calendar,762,u0_a11,45,,,,,pipe:[14105]
com.android.providers.calendar,762,u0_a11,46,,,,,anon_inode:[eventpoll]
com.android.providers.calendar,762,u0_a11,mem,,b3:1d,0,8196,/system/bin/app_process
com.android.providers.calendar,762,u0_a11,mem,,b3:1d,8192,8196,/system/bin/app_process
com.android.email,796,u0_a18,exe,,,,,/system/bin/app_process
com.android.email,796,u0_a18,0,,,,,/dev/null
com.android.email,796,u0_a18,1,,,,,/dev/null
com.android.email,796,u0_a18,2,,,,,/dev/null
com.android.email,796,u0_a18,3,,,,,/dev/log/main
com.android.email,796,u0_a18,4,,,,,/dev/log/radio
com.android.email,796,u0_a18,5,,,,,/dev/log/events
com.android.email,796,u0_a18,6,,,,,/dev/log/system
com.android.email,796,u0_a18,7,,,,,/system/framework/core.jar
com.android.email,796,u0_a18,8,,,,,/system/framework/core-junit.jar
com.android.email,796,u0_a18,9,,,,,/dev/__properties__ (deleted)
com.android.email,796,u0_a18,10,,,,,/dev/binder
com.android.email,796,u0_a18,11,,,,,/system/framework/bouncycastle.jar
com.android.email,796,u0_a18,12,,,,,/system/framework/ext.jar
com.android.email,796,u0_a18,13,,,,,/system/framework/framework.jar
com.android.email,796,u0_a18,14,,,,,/system/framework/framework2.jar
com.android.email,796,u0_a18,15,,,,,/system/framework/android.policy.jar
com.android.email,796,u0_a18,16,,,,,/system/framework/services.jar
com.android.email,796,u0_a18,17,,,,,/system/framework/apache-xml.jar
com.android.email,796,u0_a18,18,,,,,/system/framework/framework.jar
com.android.email,796,u0_a18,19,,,,,/system/framework/framework-res.apk
com.android.email,796,u0_a18,20,,,,,/system/etc/system_fonts.xml
com.android.email,796,u0_a18,21,,,,,/system/etc/fallback_fonts.xml
com.android.email,796,u0_a18,22,,,,,/system/framework/core.jar
com.android.email,796,u0_a18,23,,,,,/dev/urandom
com.android.email,796,u0_a18,24,,,,,pipe:[5874]
com.android.email,796,u0_a18,25,,,,,/dev/cpuctl/apps/tasks
com.android.email,796,u0_a18,26,,,,,/dev/cpuctl/apps/bg_non_interactive/tasks
com.android.email,796,u0_a18,27,,,,,socket:[6380]
com.android.email,796,u0_a18,28,,,,,pipe:[6381]
com.android.email,796,u0_a18,29,,,,,pipe:[6381]
com.android.email,796,u0_a18,30,,,,,pipe:[5874]
com.android.email,796,u0_a18,31,,,,,anon_inode:[eventpoll]
com.android.email,796,u0_a18,32,,,,,/dev/ashmem
com.android.email,796,u0_a18,33,,,,,/dev/ashmem
com.android.email,796,u0_a18,34,,,,,/system/app/Email.apk
com.android.email,796,u0_a18,35,,,,,/system/app/Email.apk
com.android.email,796,u0_a18,36,,,,,/system/app/Email.apk
com.android.email,796,u0_a18,37,,,,,/data/data/com.android.email/databases/EmailProvider.db
com.android.email,796,u0_a18,38,,,,,/data/data/com.android.email/databases/EmailProviderBody.db
com.android.email,796,u0_a18,39,,,,,/data/data/com.android.email/databases/EmailProviderBody.db
