PID,Name,Path
448,RPCRT4.dll,C:\Windows\system32\RPCRT4.dll
448,IMM32.DLL,C:\Windows\system32\IMM32.DLL
448,MSCTF.dll,C:\Windows\system32\MSCTF.dll
448,ADVAPI32.dll,C:\Windows\system32\ADVAPI32.dll
448,sechost.dll,C:\Windows\SYSTEM32\sechost.dll
448,profapi.dll,C:\Windows\system32\profapi.dll
448,RpcRtRemote.dll,C:\Windows\system32\RpcRtRemote.dll
448,apphelp.dll,C:\Windows\system32\apphelp.dll
448,UXINIT.dll,C:\Windows\system32\UXINIT.dll
448,UxTheme.dll,C:\Windows\system32\UxTheme.dll
448,CRYPTSP.dll,C:\Windows\system32\CRYPTSP.dll
448,rsaenh.dll,C:\Windows\system32\rsaenh.dll
448,CRYPTBASE.dll,C:\Windows\system32\CRYPTBASE.dll
448,WindowsCodecs.dll,C:\Windows\system32\WindowsCodecs.dll
448,ole32.dll,C:\Windows\system32\ole32.dll
448,wkscli.dll,C:\Windows\system32\wkscli.dll
448,netjoin.dll,C:\Windows\system32\netjoin.dll
448,netutils.dll,C:\Windows\system32\netutils.dll
448,SspiCli.dll,C:\Windows\system32\SspiCli.dll
448,slc.dll,C:\Windows\system32\slc.dll
448,MPR.dll,C:\Windows\system32\MPR.dll
460,lsass.exe,C:\Windows\system32\lsass.exe
460,ntdll.dll,C:\Windows\SYSTEM32\ntdll.dll
460,kernel32.dll,C:\Windows\system32\kernel32.dll
460,KERNELBASE.dll,C:\Windows\system32\KERNELBASE.dll
460,msvcrt.dll,C:\Windows\system32\msvcrt.dll
460,RPCRT4.dll,C:\Windows\system32\RPCRT4.dll
460,SspiSrv.dll,C:\Windows\system32\SspiSrv.dll
460,lsasrv.dll,C:\Windows\system32\lsasrv.dll
460,sechost.dll,C:\Windows\SYSTEM32\sechost.dll
460,SspiCli.dll,C:\Windows\system32\SspiCli.dll
460,ADVAPI32.dll,C:\Windows\system32\ADVAPI32.dll
460,USER32.dll,C:\Windows\system32\USER32.dll
460,GDI32.dll,C:\Windows\system32\GDI32.dll
460,LPK.dll,C:\Windows\system32\LPK.dll
460,USP10.dll,C:\Windows\system32\USP10.dll
460,SAMSRV.dll,C:\Windows\system32\SAMSRV.dll
460,cryptdll.dll,C:\Windows\system32\cryptdll.dll
