372 fffff8a001837660		 (---)  (Section)	   
372 fffff8a0018586b0		 (---)  (Section)	   
372 fffff8a00bdc4cd0		 (---)  (Section)	   
372 fffff8a001b49d30		 (---)  (Section)	   
372 fffff8a001ecd570		 (---)  (Section)	   
372 fffff8a001a77d20		 (---)  (Section)	   
372 fffff8a001aa28c0		 (---)  (Section)	   
372 fffff8a001a7a910		 (---)  (Section)	   
372 fffff8a001aa3e20		 (---)  (Section)	   
372 fffff8a001a80b00		 (---)  (Section)	   
372 fffff8a001add930		 (---)  (Section)	   
372 fffff8a001adeaf0		 (---)  (Section)	   
372 fffff8a0014915f0		 (---)  (Section)	   
372 fffff8a001ba5d40		 (---)  (Section)	   
372 fffff8a001be3170		 (---)  (Section)	   
372 fffff8a001e1d060		 (---)  (Section)	   
372 fffff8a0020cf5d0		 (---)  (Section)	   
372 fffff8a002157fc0		 (---)  (Section)	   
372 fffff8a001be39b0		 (---)  (Section)	   
372 fffff8a001bcf060		 (---)  (Section)	   
372 fffff8a00223baf0		 (---)  (Section)	   
372 fffff8a002154a70		 (---)  (Section)	   
372 fffff8a00153e240		 (---)  (Section)	   
372 fffff8a001ba3a10		 (---)  (Section)	   
372 fffff8a001be7e70		 (---)  (Section)	   
372 fffff8a001d6b100		 (---)  (Section)	   
372 fffff8a001b9abf0		 (---)  (Section)	   
372 fffff8a001b79ca0		 (---)  (Section)	   
372 fffff8a001bffaa0		 (---)  (Section)	   
416 fffffa80049ff370		 (RW-)  (File)	 \Windows\System32 
416 fffffa8004a3f340		 (R-D)  (File)	 \Windows\System32\en-US\services.exe.mui 
416 fffffa8002820f20		 (---)  (File)	 \ntsvcs 
416 fffffa8002820c80		 (---)  (File)	 \ntsvcs 
416 fffffa8002820b30		 (---)  (File)	 \ntsvcs 
416 fffffa80028209e0		 (---)  (File)	   
416 fffffa8002821dd0		 (---)  (File)	 \scerpc 
416 fffffa8002821070		 (---)  (File)	 \scerpc 
416 fffffa8002821c80		 (---)  (File)	 \scerpc 
448 fffffa800298ef20		 (RW-)  (File)	 \Windows\System32 
448 fffffa8004c98660		 (R-D)  (File)	 \Windows\System32\en-US\user32.dll.mui 
448 fffffa80045762f0		 (---)  (File)	   
448 fffff8a000e38a70		 (---)  (Section)	   
460 fffffa8004a3b2e0		 (RW-)  (File)	 \Windows\System32 
460 fffff8a000b40e00		 (---)  (Section)	   
460 fffff8a000b4a550		 (---)  (Section)	   
460 fffffa8004a51ae0		 (---)  (File)	   
460 fffffa8004a6d900		 (R-D)  (File)	 \Windows\System32\en-US\lsasrv.dll.mui 
460 fffffa80046a0f20		 (---)  (File)	   
460 fffff8a000b905e0		 (---)  (Section)	   
460 fffffa800469ec50		 (RW-)  (File)	 \Windows\debug\PASSWD.LOG 
460 fffffa80046a9c60		 (---)  (File)	   
460 fffffa8004a76070		 (---)  (File)	 \lsass 
460 fffffa8004a765e0		 (---)  (File)	 \lsass 
460 fffffa8004a76730		 (---)  (File)	 \lsass 
460 fffffa8004a8c070		 (---)  (File)	   
460 fffffa8004aa5f20		 (---)  (File)	 \protected_storage 
460 fffffa8004aa5730		 (---)  (File)	 \protected_storage 
460 fffffa8004aa5560		 (---)  (File)	 \protected_storage 
464 fffffa8004649730		 (RW-)  (File)	 \Windows\System32 
464 fffffa8004642690		 (R-D)  (File)	 \Windows\System32\en-US\svchost.exe.mui 
464 fffffa8004633070		 (---)  (File)	   
464 fffffa800469f730		 (---)  (File)	   
464 fffffa800469f5e0		 (RWD)  (File)	 \Windows\System32\drivers\etc 
464 fffffa800469d2f0		 (---)  (File)	 \Endpoint 
464 fffffa80046b4070		 (---)  (File)	 \Endpoint 
464 fffffa80043f06c0		 (---)  (File)	 \Endpoint 
464 fffffa8004d9eea0		 (---)  (File)	   
464 fffffa8004d9d5a0		 (---)  (File)	   
464 fffffa8004d9e480		 (---)  (File)	 \wkssvc 
464 fffffa8004d77760		 (---)  (File)	 \wkssvc 
464 fffffa8004d774c0		 (---)  (File)	 \wkssvc 
464 fffffa8004de5f20		 (---)  (File)	 \keysvc 
464 fffffa800500a270		 (---)  (File)	 \keysvc 
464 fffffa800500da10		 (---)  (File)	 \keysvc 
464 fffffa8004f44f20		 (---)  (File)	 \Windows\System32\catroot2\{127D0A1D-4EF2-11D1-8608-00C04FC295EE}\catdb 
464 fffffa800500dc80		 (---)  (File)	   
464 fffffa80050276a0		 (R-D)  (File)	 \Windows\System32\en-US\vsstrace.dll.mui 
468 fffffa8004a32520		 (RW-)  (File)	 \Windows\System32 
468 fffffa8004acf3f0		 (---)  (File)	   
468 fffffa8004b5d070		 (---)  (File)	   
468 fffffa8004b76070		 (---)  (File)	 \LSM_API_service 
468 fffffa8004b72510		 (---)  (File)	 \LSM_API_service 
468 fffffa8004b76dd0		 (---)  (File)	 \LSM_API_service 
468 fffffa8004c6aa10		 (R-D)  (File)	 \Windows\System32\en-US\lsm.exe.mui 
576 fffffa8004adad00		 (RW-)  (File)	 \Windows\System32 
576 fffffa8004ae1360		 (R-D)  (File)	 \Windows\System32\en-US\svchost.exe.mui 
576 fffffa8004ae7070		 (---)  (File)	 \plugplay 
576 fffffa8004ae7dd0		 (---)  (File)	 \plugplay 
576 fffffa8004ae7c80		 (---)  (File)	 \plugplay 
576 fffffa8004aec710		 (---)  (File)	   
576 fffffa8004aee6a0		 (R-D)  (File)	 \Windows\System32\en-US\setupapi.dll.mui 
576 fffffa8004a96070		 (---)  (File)	   
616 fffffa8004adcf20		 (R-D)  (File)	 \Windows\System32\en-US\cmd.exe.mui 
616 fffffa8002a7b070		 (R-D)  (File)	 \Windows\System32\en-US\KernelBase.dll.mui 
616 fffffa8002ddaa70		 (RW-)  (File)	 \Users\user\Desktop\Helix IR\CMATv1.02a\tools\windd\64bits_amd64 
656 fffffa8002ad5a80		 (RW-)  (File)	 \Windows\System32 
656 fffffa8004a9b070		 (---)  (File)	   
656 fffffa8004b3c4d0		 (R-D)  (File)	 \Windows\System32\en-US\svchost.exe.mui 
656 fffffa8004b3b9a0		 (---)  (File)	 \Endpoint 
656 fffffa8004b3a3f0		 (---)  (File)	 \Endpoint 
656 fffffa8004b3ebb0		 (---)  (File)	 \Endpoint 
656 fffffa8004b40ba0		 (---)  (File)	 \Winsock2\CatalogChangeListener-290-0 
656 fffffa8004b3ef20		 (---)  (File)	 \Endpoint 
656 fffffa8004b40540		 (R-D)  (File)	 \Windows\System32\en-US\wshtcpip.dll.mui 
656 fffffa8004b52560		 (R-D)  (File)	 \Windows\System32\en-US\wship6.dll.mui 
656 fffffa8004b4c530		 (---)  (File)	 \Endpoint 
656 fffffa8004b4c220		 (---)  (File)	 \Endpoint 
656 fffffa8004b4d5b0		 (---)  (File)	 \Endpoint 
656 fffffa8004b4acc0		 (---)  (File)	 \Endpoint 
656 fffffa8004b4a430		 (---)  (File)	 \Endpoint 
656 fffffa8004b71ad0		 (---)  (File)	 \epmapper 
656 fffffa8004b71730		 (---)  (File)	 \epmapper 
656 fffffa8004b715e0		 (---)  (File)	 \epmapper 
656 fffff8a000c361c0		 (---)  (Section)	   
656 fffff8a000c361c0		 (---)  (Section)	   
732 fffffa8005146430		 (RW-)  (File)	 \Windows\System32 
732 fffffa80050d28b0		 (R-D)  (File)	 \Windows\System32\en-US\conhost.exe.mui 
732 fffffa80050fca10		 (R-D)  (File)	 \Windows\System32\en-US\user32.dll.mui 
744 fffffa8004b287f0		 (RW-)  (File)	 \Windows\System32 
744 fffffa8004b66800		 (R-D)  (File)	 \Windows\System32\en-US\svchost.exe.mui 
744 fffffa8004b63920		 (---)  (File)	   
744 fffffa8004508490		 (R--)  (File)	 \Windows\System32\winevt\Logs\Microsoft-Windows-DriverFrameworks-UserMode%4Operational.evtx 
744 fffffa8002dea300		 (R--)  (File)	 \Windows\System32\winevt\Logs\Microsoft-Windows-Windows Defender%4WHC.evtx 
744 fffffa8002adce50		 (---)  (File)	 \Winsock2\CatalogChangeListener-2e8-0 
744 fffffa8004baf5c0		 (---)  (File)	 \eventlog 
744 fffffa8004baff20		 (---)  (File)	 \eventlog 
744 fffffa8004bafc80		 (---)  (File)	 \eventlog 
744 fffffa8004b9ec80		 (---)  (File)	 \Endpoint 
744 fffffa8004ad1a70		 (---)  (File)	 \Endpoint 
744 fffffa8004bafb30		 (---)  (File)	 \Windows\ServiceProfiles\LocalService\AppData\Local\lastalive0.dat 
744 fffffa8004ad1d10		 (---)  (File)	 \Windows\ServiceProfiles\LocalService\AppData\Local\lastalive1.dat 
744 fffffa8004ba1d50		 (R--)  (File)	 \Windows\System32\winevt\Logs\System.evtx 
744 fffffa8004bc0d10		 (---)  (File)	 \Endpoint 
744 fffffa8004ba1070		 (---)  (File)	 \Endpoint 
744 fffffa8002ba0070		 (R--)  (File)	 \Windows\System32\winevt\Logs\Application.evtx 
744 fffffa8002ba4120		 (R--)  (File)	 \Windows\System32\winevt\Logs\Security.evtx 
744 fffffa8002ba9c70		 (R-D)  (File)	 \Windows\System32\en-US\setupapi.dll.mui 
744 fffff8a000c361c0		 (---)  (Section)	   
744 fffff8a000c361c0		 (---)  (Section)	   
744 fffffa8002b03390		 (R--)  (File)	 \Windows\System32\winevt\Logs\Microsoft-Windows-Kernel-WHEA%4Errors.evtx 
744 fffffa8002b64600		 (---)  (File)	 \eslavedhpspeakertopo 
744 fffffa8002b9cb70		 (---)  (File)	 \eslavedhpspeakerwave 
744 fffffa8002b9c4c0		 (---)  (File)	 \emuxedcapturetopo 
744 fffffa8002b62680		 (---)  (File)	 \emuxedcapturewave 
744 fffff8a000d929d0		 (---)  (Section)	   
744 fffffa80043861d0		 (R--)  (File)	 \Windows\System32\winevt\Logs\Media Center.evtx 
744 fffffa8002b3e070		 (R--)  (File)	 \Windows\System32\winevt\Logs\Windows PowerShell.evtx 
744 fffffa8004511470		 (R--)  (File)	 \Windows\System32\winevt\Logs\Setup.evtx 
744 fffffa8002b3d120		 (R--)  (File)	 \Windows\System32\winevt\Logs\Microsoft-Windows-Kernel-WHEA%4Operational.evtx 
744 fffffa80043624b0		 (R--)  (File)	 \Windows\System32\winevt\Logs\OAlerts.evtx 
744 fffffa8004512070		 (R--)  (File)	 \Windows\System32\winevt\Logs\Key Management Service.evtx 
744 fffffa800450e730		 (R--)  (File)	 \Windows\System32\winevt\Logs\Microsoft-Windows-Kernel-Power%4Thermal-Operational.evtx 
744 fffffa80045102c0		 (R--)  (File)	 \Windows\System32\winevt\Logs\Internet Explorer.evtx 
744 fffffa800450e1f0		 (R--)  (File)	 \Windows\System32\winevt\Logs\HardwareEvents.evtx 
744 fffffa800465a5a0		 (---)  (File)	   
744 fffffa800465a070		 (---)  (File)	   
784 fffffa8004ba05b0		 (RW-)  (File)	 \Windows\System32 
784 fffffa8004ba3e80		 (R-D)  (File)	 \Windows\System32\en-US\svchost.exe.mui 
784 fffffa8004b9fb70		 (---)  (File)	   
784 fffffa8002ba5070		 (R-D)  (File)	 \Windows\System32\en-US\setupapi.dll.mui 
784 fffff8a000c361c0		 (---)  (Section)	   
784 fffff8a000c361c0		 (---)  (Section)	   
784 fffffa8004b84dd0		 (---)  (File)	 \eslavedhpspeakertopo 
784 fffffa8002b69cd0		 (---)  (File)	 \emuxedcapturetopo 
784 fffffa8002b055f0		 (---)  (File)	   
784 fffffa80043f2730		 (RWD)  (File)	 \.\. 
784 fffffa800457a2f0		 (RW-)  (File)	 \Windows\winsxs\amd64_microsoft.windows.common-controls_6595b64144ccf1df_6.0.7601.17514_none_fa396087175ac9ac 
784 fffffa8002af1a60		 (---)  (File)	   
812 fffffa8004bc21e0		 (RW-)  (File)	 \Windows\System32 
812 fffffa8004ba5f20		 (R-D)  (File)	 \Windows\System32\en-US\svchost.exe.mui 
812 fffffa8004ba54c0		 (---)  (File)	   
812 fffffa8002ae8070		 (RWD)  (File)	 \Program Files (x86)\Common Files\microsoft shared\EQUATION 
812 fffffa8002af3070		 (R-D)  (File)	 \Windows\ServiceProfiles\LocalService\AppData\Local\~FontCache-FontFace.dat 
812 fffffa8002af1070		 (RWD)  (File)	 \Windows\Fonts 
812 fffff8a000d68130		 (---)  (Section)	   
812 fffffa800468a750		 (R-D)  (File)	 \Windows\ServiceProfiles\LocalService\AppData\Local\~FontCache-System.dat 
812 fffffa800455e730		 (---)  (File)	   
812 fffff8a000c361c0		 (---)  (Section)	   
812 fffff8a00100d450		 (-W-)  (Section)	   
812 fffffa8005317970		 (R-D)  (File)	 \Windows\System32\en-US\netprofm.dll.mui 
836 fffffa8004b684e0		 (RW-)  (File)	 \Windows\System32 
836 fffffa8004b67f20		 (R-D)  (File)	 \Windows\System32\en-US\svchost.exe.mui 
836 fffffa8004bbdbf0		 (---)  (File)	   
836 fffff8a000c361c0		 (---)  (Section)	   
836 fffff8a000dee7b0		 (---)  (Section)	   
836 fffffa80045c3430		 (R-D)  (File)	 \Windows\System32\en-US\gpsvc.dll.mui 
836 fffff8a000e46e70		 (---)  (Section)	   
836 fffff8a000c361c0		 (---)  (Section)	   
928 fffffa8002b6bdd0		 (RW-)  (File)	 \Windows 
928 fffffa8002b9cf20		 (R-D)  (File)	 \Windows\System32\en-US\audiodg.exe.mui 
928 fffffa8002b9c990		 (---)  (File)	   
928 fffff8a000c361c0		 (---)  (Section)	   
928 fffff8a000c361c0		 (---)  (Section)	   
928 fffffa800467a2f0		 (R-D)  (File)	 \Windows\System32\en-US\setupapi.dll.mui 
980 fffffa800517e800		 (RW-)  (File)	 \Windows 
980 fffffa8004f853e0		 (RW-)  (File)	 \Windows\SysWOW64 
980 fffffa8004f77620		 (RW-)  (File)	 \Windows\winsxs\x86_microsoft.vc90.crt_1fc8b3b9a1e18e3b_9.0.30729.6161_none_50934f2ebcb7eb57 
980 fffff8a000e46e70		 (---)  (Section)	   
980 fffff8a0012122d0		 (---)  (Section)	   
1040 fffffa8004fcaa70		 (RW-)  (File)	 \Windows\System32 
1040 fffffa8005035c20		 (RW-)  (File)	 \Windows\winsxs\amd64_microsoft.vc90.crt_1fc8b3b9a1e18e3b_9.0.30729.6161_none_08e61857a83bc251 
1040 fffffa800508e070		 (RW-)  (File)	 \Windows\winsxs\amd64_microsoft.vc90.crt_1fc8b3b9a1e18e3b_9.0.30729.6161_none_08e61857a83bc251 
1040 fffffa800508e1f0		 (RW-)  (File)	 \Windows\winsxs\amd64_microsoft.vc90.crt_1fc8b3b9a1e18e3b_9.0.30729.6161_none_08e61857a83bc251 
1040 fffffa800508a980		 (RW-)  (File)	 \Windows\winsxs\amd64_microsoft.vc90.crt_1fc8b3b9a1e18e3b_9.0.30729.6161_none_08e61857a83bc251 
1040 fffffa800508a500		 (RW-)  (File)	 \Windows\winsxs\amd64_microsoft.vc90.crt_1fc8b3b9a1e18e3b_9.0.30729.6161_none_08e61857a83bc251 
1040 fffffa800508ff20		 (---)  (File)	 \ 
1040 fffff8a0011b1e90		 (---)  (Section)	   
1040 fffffa800515bf20		 (---)  (File)	   
1072 fffffa80050cfa20		 (RW-)  (File)	 \Windows 
1072 fffffa8004f96500		 (RW-)  (File)	 \Windows\SysWOW64 
1072 fffffa80050ea070		 (---)  (File)	   
1072 fffffa80050806c0		 (---)  (File)	   
1072 fffffa8004fca070		 (---)  (File)	 \Endpoint 
1072 fffffa80050d2200		 (---)  (File)	 \AsyncSelectHlp 
1096 fffffa800512f4b0		 (RW-)  (File)	 \Windows\winsxs\amd64_microsoft.vc90.crt_1fc8b3b9a1e18e3b_9.0.30729.6161_none_08e61857a83bc251 
1096 fffffa80050bb5e0		 (RW-)  (File)	 \Windows\winsxs\amd64_microsoft.vc90.crt_1fc8b3b9a1e18e3b_9.0.30729.6161_none_08e61857a83bc251 
1096 fffffa800512ddd0		 (RW-)  (File)	 \Windows\winsxs\amd64_microsoft.vc90.crt_1fc8b3b9a1e18e3b_9.0.30729.6161_none_08e61857a83bc251 
1096 fffffa8005149210		 (RW-)  (File)	 \Windows\winsxs\amd64_microsoft.vc90.crt_1fc8b3b9a1e18e3b_9.0.30729.6161_none_08e61857a83bc251 
1096 fffffa800514e790		 (RW-)  (File)	 \Windows\winsxs\amd64_microsoft.vc90.crt_1fc8b3b9a1e18e3b_9.0.30729.6161_none_08e61857a83bc251 
1096 fffffa800512dc80		 (RW-)  (File)	 \Windows\winsxs\amd64_microsoft.vc90.crt_1fc8b3b9a1e18e3b_9.0.30729.6161_none_08e61857a83bc251 
1096 fffffa8005149690		 (---)  (File)	 \pgsignal_1096 
1096 fffffa80050f95e0		 (---)  (File)	 \ 
1096 fffffa8004f67b60		 (---)  (File)	 \Endpoint 
1096 fffffa800516c3f0		 (---)  (File)	 \Endpoint 
1096 fffffa80051436f0		 (RW-)  (File)	 \pgData 
1096 fffff8a00173b3a0		 (---)  (Section)	   
1096 fffffa8005170f20		 (---)  (File)	   
1096 fffffa8004f85530		 (---)  (File)	   
1096 fffffa80050f4070		 (---)  (File)	   
1096 fffffa8005073a20		 (---)  (File)	 \Endpoint 
1096 fffffa800518d320		 (R-D)  (File)	 \Windows\System32\en-US\wshtcpip.dll.mui 
1120 fffffa8002aecf20		 (RW-)  (File)	 \Windows\System32 
1120 fffffa8004d24160		 (R-D)  (File)	 \Windows\System32\en-US\dwm.exe.mui 
1120 fffff8a000e46e70		 (---)  (Section)	   
1120 fffff8a0014138b0		 (---)  (Section)	   
1120 fffff8a001418060		 (---)  (Section)	   
1120 fffff8a001485ad0		 (---)  (Section)	   
1120 fffff8a001b53f60		 (---)  (Section)	   
1120 fffffa8005048190		 (R-D)  (File)	 \Windows\Fonts\StaticCache.dat 
1120 fffff8a000c85240		 (---)  (Section)	   
1180 fffffa8004d0d070		 (RW-)  (File)	 \Windows\System32 
1180 fffffa8004d48430		 (R-D)  (File)	 \Windows\System32\en-US\spoolsv.exe.mui 
1180 fffffa8004d491b0		 (R-D)  (File)	 \Windows\System32\en-US\setupapi.dll.mui 
1180 fffffa8004d4cb70		 (---)  (File)	   
1180 fffffa8004c90070		 (---)  (File)	   
1180 fffff8a000c361c0		 (---)  (Section)	   
1180 fffff8a000c361c0		 (---)  (Section)	   
1180 fffffa8004ef8750		 (---)  (File)	   
1180 fffffa8002e1bde0		 (R-D)  (File)	 \Windows\System32\en-US\localspl.dll.mui 
1180 fffffa800282aea0		 (R-D)  (File)	 \Windows\System32\en-US\KernelBase.dll.mui 
1180 fffffa800282cf20		 (R-D)  (File)	 \Windows\System32\en-US\WSDMon.dll.mui 
1204 fffffa8004fae680		 (RW-)  (File)	 \Windows\System32 
1204 fffffa80050b33f0		 (R-D)  (File)	 \Windows\System32\en-US\svchost.exe.mui 
1204 fffffa80050b5500		 (RW-)  (File)	 \Windows\debug\WIA\wiatrace.log 
1204 fffffa80050bdc80		 (---)  (File)	   
1204 fffff8a000c361c0		 (---)  (Section)	   
1204 fffffa80050ac560		 (R-D)  (File)	 \Windows\System32\en-US\setupapi.dll.mui 
1212 fffffa8004d1bf20		 (RW-)  (File)	 \Windows\System32 
1212 fffffa8004d266b0		 (RW-)  (File)	 \Windows\winsxs\amd64_microsoft.windows.gdiplus_6595b64144ccf1df_1.1.7601.18120_none_2b25b14c71ebf230 
1212 fffffa8004d28d80		 (R-D)  (File)	 \Windows\en-US\explorer.exe.mui 
1212 fffffa8004d27680		 (R-D)  (File)	 \Windows\System32\en-US\setupapi.dll.mui 
1212 fffff8a0012122d0		 (---)  (Section)	   
1212 fffff8a000e46e70		 (---)  (Section)	   
1212 fffffa8004d2b890		 (---)  (File)	   
1212 fffffa8004d2ec80		 (RW-)  (File)	 \Windows\winsxs\amd64_microsoft.windows.common-controls_6595b64144ccf1df_6.0.7601.17514_none_fa396087175ac9ac 
1212 fffff8a000c361c0		 (---)  (Section)	   
1212 fffff8a000c361c0		 (---)  (Section)	   
1212 fffffa8004d2c9f0		 (RW-)  (File)	 \Windows\winsxs\amd64_microsoft.windows.common-controls_6595b64144ccf1df_6.0.7601.17514_none_fa396087175ac9ac 
1212 fffffa8004e8b3a0		 (RW-)  (File)	 \Windows\winsxs\amd64_microsoft.vc90.crt_1fc8b3b9a1e18e3b_9.0.30729.6161_none_08e61857a83bc251 
1212 fffffa8004e88230		 (RW-)  (File)	 \Windows\winsxs\amd64_microsoft.vc90.atl_1fc8b3b9a1e18e3b_9.0.30729.6161_none_0a1fd3a3a768b895 
1212 fffffa8004ea8560		 (RW-)  (File)	 \Windows\winsxs\amd64_microsoft.windows.common-controls_6595b64144ccf1df_6.0.7601.17514_none_fa396087175ac9ac 
1212 fffffa800462c770		 (RW-)  (File)	 \Windows\winsxs\amd64_microsoft.windows.common-controls_6595b64144ccf1df_6.0.7601.17514_none_fa396087175ac9ac 
1212 fffff8a001420710		 (---)  (Section)	   
1212 fffffa8004ea5dd0		 (RW-)  (File)	 \Windows\winsxs\amd64_microsoft.windows.common-controls_6595b64144ccf1df_6.0.7601.17514_none_fa396087175ac9ac 
1212 fffffa8004ea4af0		 (R-D)  (File)	 \Windows\System32\en-US\shell32.dll.mui 
1212 fffffa8004ea4530		 (RW-)  (File)	 \Windows\winsxs\amd64_microsoft.windows.common-controls_6595b64144ccf1df_6.0.7601.17514_none_fa396087175ac9ac 
1212 fffffa8004ea4c40		 (RW-)  (File)	 \Windows\winsxs\amd64_microsoft.windows.common-controls_6595b64144ccf1df_6.0.7601.17514_none_fa396087175ac9ac 
1212 fffff8a001428fc0		 (---)  (Section)	   
1212 fffffa8004eb8880		 (R-D)  (File)	 \Windows\Fonts\StaticCache.dat 
1212 fffffa8004e67f20		 (RW-)  (File)	 \Windows\winsxs\amd64_microsoft.windows.c..-controls.resources_6595b64144ccf1df_6.0.7600.16385_en-us_106f9be843a9b4e3 
1212 fffffa8004e64dd0		 (R-D)  (File)	 \Windows\winsxs\amd64_microsoft.windows.c..-controls.resources_6595b64144ccf1df_6.0.7600.16385_en-us_106f9be843a9b4e3\comctl32.dll.mui 
1212 fffff8a0011b1e90		 (---)  (Section)	   
1212 fffff8a001445fc0		 (---)  (Section)	   
1212 fffffa8004eca890		 (RW-)  (File)	 \Windows\winsxs\amd64_microsoft.windows.common-controls_6595b64144ccf1df_6.0.7601.17514_none_fa396087175ac9ac 
1212 fffff8a001445fc0		 (---)  (Section)	   
1212 fffff8a0014499e0		 (-WD)  (Section)	  
1212 fffffa8004ed86c0		 (RWD)  (File)	 \Users\Public\Desktop 
1212 fffff8a001427850		 (---)  (Section)	   
1212 fffffa8004ed8570		 (RWD)  (File)	 \Users\Public\Desktop 
1212 fffffa8004ed8f20		 (RWD)  (File)	 \Users\user\AppData\Local\Microsoft\Windows\Burn 
1212 fffffa8004ed8c80		 (RWD)  (File)	 \Users\user\AppData\Local\Microsoft\Windows\Burn 
1212 fffffa8004eab070		 (RWD)  (File)	 \Users\user\Desktop 
1212 fffffa8004ee0450		 (RWD)  (File)	 \Users\user\Desktop 
1212 fffffa8004ee4780		 (R-D)  (File)	 \Windows\System32\en-US\explorerframe.dll.mui 
1212 fffffa8004ee67d0		 (RW-)  (File)	 \Windows\winsxs\amd64_microsoft.windows.common-controls_6595b64144ccf1df_6.0.7601.17514_none_fa396087175ac9ac 
1212 fffffa8004ee7580		 (R-D)  (File)	 \Windows\System32\en-US\authui.dll.mui 
1212 fffff8a001203078		 (---)  (Section)	   
1252 fffffa8004d518b0		 (RW-)  (File)	 \Windows\System32 
1252 fffffa8004d5d320		 (R-D)  (File)	 \Windows\System32\en-US\svchost.exe.mui 
1252 fffffa8004d52170		 (---)  (File)	   
1252 fffffa80043a8860		 (---)  (File)	 \Endpoint 
1252 fffff8a000c361c0		 (---)  (Section)	   
1252 fffff8a000c361c0		 (---)  (Section)	   
1252 fffffa8004f996d0		 (---)  (File)	   
1252 fffffa8002bafa40		 (---)  (File)	 \Endpoint 
1252 fffffa8004524510		 (---)  (File)	 \Endpoint 
1252 fffffa8005034980		 (---)  (File)	   
1252 fffffa8004f73f20		 (---)  (File)	   
1252 fffffa800503a5c0		 (---)  (File)	   
1252 fffffa800503a930		 (---)  (File)	   
1252 fffffa800504f630		 (---)  (File)	 \Endpoint 
1252 fffffa8005049320		 (R-D)  (File)	 \Windows\System32\en-US\KernelBase.dll.mui 
1252 fffffa800505ebc0		 (---)  (File)	 \Endpoint 
1252 fffffa80050608e0		 (---)  (File)	 \Endpoint 
1252 fffffa800503ed50		 (R-D)  (File)	 \Windows\System32\en-US\wshtcpip.dll.mui 
1252 fffffa8005060b40		 (R-D)  (File)	 \Windows\System32\en-US\wship6.dll.mui 
1252 fffffa80056342e0		 (---)  (File)	   
1280 fffffa8004d60da0		 (RW-)  (File)	 \Windows\System32 
1280 fffffa8002e92bc0		 (R-D)  (File)	 \Windows\System32\en-US\svchost.exe.mui 
1280 fffffa8004d81890		 (---)  (File)	   
1280 fffffa8004d7df20		 (---)  (File)	   
1280 fffffa8004d7fc70		 (---)  (File)	   
1280 fffffa8004d7fb20		 (---)  (File)	   
1280 fffffa8004d7d070		 (---)  (File)	   
1280 fffffa8004d7d9f0		 (---)  (File)	   
1280 fffffa8004d7d8a0		 (R-D)  (File)	 \Windows\System32\en-US\bfe.dll.mui 
1280 fffffa8004d7abf0		 (---)  (File)	   
1280 fffffa8004d92ec0		 (R-D)  (File)	 \Windows\System32\en-US\FirewallAPI.dll.mui 
1280 fffffa8004d027f0		 (---)  (File)	   
1280 fffffa8004d9da60		 (---)  (File)	   
1280 fffff8a000c361c0		 (---)  (Section)	   
1280 fffff8a000c361c0		 (---)  (Section)	   
1280 fffffa8005035610		 (---)  (File)	   
1396 fffffa8004e35f20		 (RW-)  (File)	 \Windows 
1396 fffffa8004e5ff20		 (RW-)  (File)	 \Windows\SysWOW64 
1396 fffffa8004e44a80		 (RW-)  (File)	 \Windows\winsxs\x86_microsoft.vc90.crt_1fc8b3b9a1e18e3b_9.0.30729.6161_none_50934f2ebcb7eb57 
1396 fffffa8004eddf20		 (---)  (File)	   
1404 fffffa8004e10820		 (RW-)  (File)	 \Windows\System32 
1404 fffffa8004e1ff20		 (R-D)  (File)	 \Windows\System32\en-US\taskhost.exe.mui 
1404 fffffa8004e1f300		 (---)  (File)	   
1404 fffff8a000e46e70		 (---)  (Section)	   
1404 fffff8a000c361c0		 (---)  (Section)	   
1404 fffff8a000c361c0		 (---)  (Section)	   
1404 fffffa8004e45640		 (---)  (File)	   
1404 fffffa8004e6b070		 (R-D)  (File)	 \Windows\System32\en-US\MsCtfMonitor.dll.mui 
1404 fffffa8004e979a0		 (R-D)  (File)	 \Windows\Fonts\StaticCache.dat 
1404 fffff8a0013ed600		 (---)  (Section)	   
1404 fffffa8004e703c0		 (R-D)  (File)	 \Windows\System32\en-US\KernelBase.dll.mui 
1404 fffff8a0012c3170		 (---)  (Section)	   
1404 fffffa8004e5ede0		 (R-D)  (File)	 \Windows\System32\en-US\user32.dll.mui 
1404 fffff8a0012122d0		 (---)  (Section)	   
1404 fffffa8004f52b10		 (R-D)  (File)	 \Windows\System32\en-US\winmm.dll.mui 
1528 fffffa8004ed53f0		 (RW-)  (File)	 \Windows 
1528 fffffa8004ed5760		 (RW-)  (File)	 \Windows\SysWOW64 
1528 fffffa8004e0b320		 (RW-)  (File)	 \Windows\winsxs\x86_microsoft.vc80.crt_1fc8b3b9a1e18e3b_8.0.50727.6195_none_d09154e044272b9a 
1528 fffffa8004eb6a60		 (RW-)  (File)	 \Windows\winsxs\x86_microsoft.vc80.crt_1fc8b3b9a1e18e3b_8.0.50727.6195_none_d09154e044272b9a 
1528 fffffa8004f1a640		 (RW-)  (File)	 \Windows\SysWOW64\config\systemprofile\AppData\Roaming\Apple Computer\Logs\asl.101709_05May14.log 
1528 fffffa8004f24890		 (RW-)  (File)	 \Windows\winsxs\x86_microsoft.vc80.crt_1fc8b3b9a1e18e3b_8.0.50727.6195_none_d09154e044272b9a 
